Class ID	Class Name
03212000	CGameMasterServerTask_SetBuddies
03213000	CGameCtnMasterServerTask_GetRealLeaderBoard
03214000	CGameDataFileTask_Skin_NadeoServices_Get
03215000	CGameScoreTask_SetNewMapRecord
03217000	CGamePlaygroundModuleServerStore
03218000	CGamePlaygroundModuleServerHud
03219000	CGamePlaygroundModuleManagerServer
0321A000	CGamePlaygroundModuleServerInventory
0321B000	CGamePlaygroundModuleServerScoresTable
0321C000	CWebServicesTaskResult_RealLeaderBoardInfoList
0321E000	CGameScoreTask_GetRealLeaderBoardPlayerList
0321F000	CWebServicesTaskResult_Ghost
03220000	CGameScoreTask_GetPlayerMapRecordGhost
03221000	CGameScoreAndLeaderBoardManagerScript
03223000	CWebServicesTaskResult_GetDisplayNameScriptResult
03224000	CGameEditorTimeLine
03225000	CGameEditorAnimChar_Interface
0322A000	CGameEditorAnimSet
0322B000	CGameAnimClipNod
0322F000	CGameEditorVehicle
03230000	CGameEditorParent
03233000	CGameCtnMasterServerTask_GetLeagues
03235000	CGameMasterServerTask_Connect
03237000	CGameMasterServerPlayerOnlinePresence
03238000	CWebServicesTaskResult_OnlinePresenceList
03239000	CGameCtnMasterServerTask_GetOnlinePresenceForPlayers
0323A000	CGameMasterServerRichPresenceTaskResult_GetOnlinePresenceForPlayersScript
0323C000	CGameMasterServerRichPresenceManager
0323D000	CGameMasterServerRichPresenceTask_UpdatePresence
0323E000	CGameUserPrivilegesManagerScript
03242000	CWebServicesTaskResult_CheckTargetedPrivilegeResultScript
03244000	CGameMasterServerRichPresenceTask_GetOnlinePresence
03245000	CGameMasterServerRichPresenceTaskResult_PlayerOnlinePresenceList
03246000	CGameMasterServerRichPresenceManagerScript
0324A000	CGameCtnMasterServerTask_BuyFullGame
0324C000	CGameNetFormVoiceChat
0324F000	CGameScoreTask_SetTrophyLiveTimeAttackAchievementResults
03251000	CGameScoreTask_UploadNewMapRecord
03253000	CGameScoreTask_BuddiesChallengeRecordsComparison
03254000	CWebServicesTaskResult_ChallengeRecordsComparisonSummaries
03255000	CGameZoneManagerScript
